timestamp,step,turn,status,board,action,opp_model
17:46:47.111738,15,black,MOVED,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, -1, 0, 0, 0, 0], [1, 1, -1, 1, 1, 0, 0, 0], [0, -1, 0, -1, 1, 0, 0, 0], [0, 0, 0, 1, -1, -1, 0, 0], [0, 0, 1, 0, -1, -1, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[3, 1]","[0.0, 0.0, 0.0, 0.11982372313707813, 0.12387891253555462, 0.1302558577869289, 0.13971698737479385, 0.48632451916564445]"
17:46:47.113232,16,white,THINKING,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, -1, 0, 0, 0, 0], [1, 1, -1, 1, 1, 0, 0, 0], [0, -1, 0, -1, 1, 0, 0, 0], [0, 0, 0, 1, -1, -1, 0, 0], [0, 0, 1, 0, -1, -1, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",,"[0.0, 0.0, 0.0, 0.11982372313707813, 0.12387891253555462, 0.1302558577869289, 0.13971698737479385, 0.48632451916564445]"
17:46:47.192541,16,white,MOVED,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0], [1, 1, -1, 1, 1, 0, 0, 0], [0, -1, 0, -1, 1, 0, 0, 0], [0, 0, 0, 1, -1, -1, 0, 0], [0, 0, 1, 0, -1, -1, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[4, 1]","[0.0, 0.0, 0.0, 0.11982372313707813, 0.12387891253555462, 0.1302558577869289, 0.13971698737479385, 0.48632451916564445]"
17:46:51.335926,17,black,MOVED,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0], [1, 1, -1, 1, 1, 0, 0, 0], [0, -1, -1, -1, 1, 0, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0], [0, 0, 1, 0, -1, -1, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[3, 2]","[0.0, 0.0, 0.0, 0.11982372313707813, 0.12387891253555462, 0.1302558577869289, 0.13971698737479385, 0.48632451916564445]"
17:46:51.336926,18,white,THINKING,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0], [1, 1, -1, 1, 1, 0, 0, 0], [0, -1, -1, -1, 1, 0, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0], [0, 0, 1, 0, -1, -1, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",,"[0.0, 0.0, 0.0, 0.11982372313707813, 0.12387891253555462, 0.1302558577869289, 0.13971698737479385, 0.48632451916564445]"
17:46:51.433628,18,white,MOVED,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0], [1, 1, -1, 1, 1, 0, 0, 0], [0, 1, 1, -1, 1, 0, 0, 0], [0, 1, 0, -1, -1, -1, 0, 0], [0, 0, 1, 0, -1, -1, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[1, 4]","[0.0, 0.0, 0.0, 0.11982372313707813, 0.12387891253555462, 0.1302558577869289, 0.13971698737479385, 0.48632451916564445]"
17:46:54.587474,19,black,MOVED,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0], [1, 1, -1, 1, 1, 0, 0, 0], [0, 1, -1, -1, 1, 0, 0, 0], [0, 1, -1, -1, -1, -1, 0, 0], [0, 0, 1, 0, -1, -1, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[4, 2]","[0.0, 0.0, 0.0, 0.11982372313707813, 0.12387891253555462, 0.1302558577869289, 0.13971698737479385, 0.48632451916564445]"
17:46:54.589006,20,white,THINKING,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0], [1, 1, -1, 1, 1, 0, 0, 0], [0, 1, -1, -1, 1, 0, 0, 0], [0, 1, -1, -1, -1, -1, 0, 0], [0, 0, 1, 0, -1, -1, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",,"[0.0, 0.0, 0.0, 0.11982372313707813, 0.12387891253555462, 0.1302558577869289, 0.13971698737479385, 0.48632451916564445]"
17:46:54.668972,20,white,MOVED,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0], [1, 1, -1, 1, 1, 0, 0, 0], [0, 1, -1, -1, 1, 0, 0, 0], [0, 1, -1, -1, 1, -1, 0, 0], [0, 0, 1, 0, 1, -1, 0, 0], [0, 0, 0, 1, 1, -1, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0]]","[4, 7]","[0.0, 0.0, 0.0, 0.11982372313707813, 0.12387891253555462, 0.1302558577869289, 0.13971698737479385, 0.48632451916564445]"
17:46:58.823888,21,black,MOVED,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0], [1, 1, -1, 1, 1, 0, 0, 0], [0, 1, -1, -1, 1, 0, 0, 0], [0, -1, -1, -1, 1, -1, 0, 0], [-1, 0, 1, 0, 1, -1, 0, 0], [0, 0, 0, 1, 1, -1, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0]]","[5, 0]","[0.0, 0.0, 0.0, 0.06853060658442221, 0.07434084525842745, 0.08511470371923896, 0.11109222062200107, 0.6609216238159101]"
